"url";"agents_name";"agents_job"
"https://www.centris.ca/en/houses~for-rent~montreal-pierrefonds-roxboro/15077858?view=summary";"ERICO BALLESTER INTERNATIONAL INC.";"Business corporation owned by a Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/houses~for-rent~montreal-pierrefonds-roxboro/15077858?view=summary";"Mariana Ballester";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/houses~for-rent~montreal-pierrefonds-roxboro/15077858?view=summary";"Carolina Ballester";"Residential Real Estate Broker"
"https://www.centris.ca/en/houses~for-rent~montreal-pierrefonds-roxboro/15077858?view=summary";"Silvia Ballester";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-lasalle/27624158?view=summary";"Danick Charpentier";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-cote-des-neiges-notre-dame-de-grace/23662636?view=summary";"Kevin Moise Hazout";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-plateau-mont-royal/21136054?view=summary";"Galina Konovalova";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-sud-ouest/23492439?view=summary";"Shahrzad Abidi";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-cote-des-neiges-notre-dame-de-grace/11865331?view=summary";"Alexandra Fattal";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-plateau-mont-royal/19121439?view=summary";"Rose-Michelle Nicolas";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-plateau-mont-royal/19121439?view=summary";"Martin Cheff";"Certified Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-sud-ouest/16251234?view=summary";"Assimina Efthimiacopoulos";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~mont-royal/11900362?view=summary";"Ulrika Wrese";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/10103691?view=summary";"Amy Assaad";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-lasalle/23919963?view=summary";"Sophia Chen";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/23209475?view=summary";"Ness Revah";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~mont-royal/11622182?view=summary";"Monique Assouline";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/16205300?view=summary";"Benjamin Guillou-Nisin";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/16205300?view=summary";"Sandrine Martin";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/condos-apartments~for-rent~westmount/20081842?view=summary";"Charles Benedek";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~westmount/20081842?view=summary";"Brian Benedek";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-lasalle/15063543?view=summary";"Amy Assaad";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/15161365?view=summary";"Amy Assaad";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-saint-leonard/25404005?view=summary";"Tanya Crivello";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-sud-ouest/21997548?view=summary";"Sarah Kaplan";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-sud-ouest/21997548?view=summary";"Tamar Chujunian";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-cote-des-neiges-notre-dame-de-grace/11690359?view=summary";"Maxime Dechêne";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-cote-des-neiges-notre-dame-de-grace/11690359?view=summary";"Alain Tapiero";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/12158166?view=summary";"Christina Miller";"Certified Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/12158166?view=summary";"Jonathan Martinet";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-cote-des-neiges-notre-dame-de-grace/13057295?view=summary";"Mary Calabrese";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-sud-ouest/12999690?view=summary";"Byron Mena";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-sud-ouest/24929277?view=summary";"Julien Bohbot";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-sud-ouest/24929277?view=summary";"Stéphane Azoulay";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~westmount/26851492?view=summary";"Gabrielle Rouleau";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~westmount/26851492?view=summary";"Anne Redding";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~westmount/26851492?view=summary";"Liane Redding";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-mercier-hochelaga-maisonneuve/15318411?view=summary";"Amy Assaad";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-sud-ouest/15442231?view=summary";"Stéphane Azoulay";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ahuntsic-cartierville/12111941?view=summary";"Karim Bacha";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ahuntsic-cartierville/12111941?view=summary";"Remy Kanaan";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/14172225?view=summary";"Philippe Daunais";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/houses~for-rent~cote-saint-luc/20075685?view=summary";"Shohreh Shahrian";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-plateau-mont-royal/12454494?view=summary";"Victoria Marinacci";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-pierrefonds-roxboro/28192186?view=summary";"Hany Kheir Courtier Immobilier inc./Hany Kheir Real Estate Broker inc.";"Business corporation owned by a Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-cote-des-neiges-notre-dame-de-grace/17689864?view=summary";"Alexandra Ursu";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~dorval/26252796?view=summary";"Doris Dimitri";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-cote-des-neiges-notre-dame-de-grace/15541347?view=summary";"Maxime Dechêne";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-cote-des-neiges-notre-dame-de-grace/15541347?view=summary";"Alain Tapiero";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/13215396?view=summary";"James He";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/22126949?view=summary";"Zhen Fei Feng";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/22126949?view=summary";"Priscilla Peng";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/17346335?view=summary";"Arnaud de la Forest Divonne";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-villeray-saint-michel-parc-extension/9558208?view=summary";"Anastasia Tsingelis";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/21511605?view=summary";"Carmelina Tavone";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-plateau-mont-royal/18058571?view=summary";"David Maruani";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/16731788?view=summary";"Adrien Dauxais";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~westmount/10469506?view=summary";"Lily Li";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-rosemont-la-petite-patrie/17480385?view=summary";"Geneviève Langevin";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ouest/10972904?view=summary";"Esther Cohen";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-plateau-mont-royal/13286866?view=summary";"Christian Velarde";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~mont-royal/22999701?view=summary";"Mohammad Ahmed El-Sakkary";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/26082927?view=summary";"Hana Bazzi";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/26082927?view=summary";"Nadine Haidar";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/24503129?view=summary";"Heidy Pinsonneault-Grenier";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-sud-ouest/14159905?view=summary";"Éric Faucher";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-saint-leonard/13542510?view=summary";"Martin Dumont";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-saint-leonard/13542510?view=summary";"Cynthia Boucher";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/10318704?view=summary";"David Leblanc";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/10318704?view=summary";"LJ Aguinaga";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ouest/25065962?view=summary";"Sean Roseman";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ouest/25065962?view=summary";"Sebastien Trottier";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/24826379?view=summary";"Patrice Roy";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/24826379?view=summary";"Carlos Reis";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/24213453?view=summary";"David Popowich";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/24213453?view=summary";"Tyler Le Warne";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-mercier-hochelaga-maisonneuve/24618569?view=summary";"Julie Ballester";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-mercier-hochelaga-maisonneuve/24618569?view=summary";"Jamil Demers";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-plateau-mont-royal/27002414?view=summary";"Kayla Samuels";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/15177394?view=summary";"Adrien Dauxais";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/13260284?view=summary";"Amy Assaad";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ahuntsic-cartierville/9011747?view=summary";"Sandra St-Pierre";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-sud-ouest/13247080?view=summary";"Elie Kreidy";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-sud-ouest/13247080?view=summary";"Ibrahim Ghabril";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/20659021?view=summary";"Sophie Langlois";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/24329482?view=summary";"Khaled Hajjar";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-sud-ouest/24803269?view=summary";"Mathieu Jussaume";"Certified Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-sud-ouest/24803269?view=summary";"Philippe Jussaume";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-montreal-nord/27246829?view=summary";"Bilal Sayed Ali";"Residential and Commercial Real Estate Broker"
